dataset,model,imbalance,auc_roc,pr_auc,top_decile_lift,train_rows,test_rows,target_rate_train,target_rate_test
Online_BGNBdLabel,XGBoost,class_weight,0.8641646052360338,0.8481139310098889,3.444444444444444,3470,868,0.34495677233429395,0.2903225806451613
Online_BGNBdLabel,RandomForest,SMOTE,0.8635526180169038,0.8518923634166232,3.444444444444444,3470,868,0.34495677233429395,0.2903225806451613
Online_BGNBdLabel,RandomForest,class_weight,0.8626636260564833,0.8496578284633493,3.444444444444444,3470,868,0.34495677233429395,0.2903225806451613
Online_BGNBdLabel,XGBoost,SMOTE,0.8568014326942899,0.8457607051361289,3.444444444444444,3470,868,0.34495677233429395,0.2903225806451613
Online_BGNBdLabel,LightGBM,class_weight,0.8562699701092558,0.8373569022522326,3.4048531289910597,3470,868,0.34495677233429395,0.2903225806451613
Online_BGNBdLabel,LightGBM,SMOTE,0.8515286796536796,0.8388133157604837,3.444444444444444,3470,868,0.34495677233429395,0.2903225806451613
Online_BGNBdLabel,LogisticRegression,SMOTE,0.7446918161203875,0.6399142963653006,3.0881226053639845,3470,868,0.34495677233429395,0.2903225806451613
Online_BGNBdLabel,LogisticRegression,class_weight,0.7402082044939188,0.6342300966453256,3.127713920817369,3470,868,0.34495677233429395,0.2903225806451613
